user-name,clean_content,related_video,related_pics
喻金萍2628,如果现在的大学生都是这样的I无知，无德，这个国家还有希望吗？  ,{},"[{'pid': '007XVLPmly1gbqhpfv5i5j30k00zkwne', 'url': 'https://wx1.sinaimg.cn/orj360/007XVLPmly1gbqhpfv5i5j30k00zkwne.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx1.sinaimg.cn/large/007XVLPmly1gbqhpfv5i5j30k00zkwne.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,我不知道为什么五毛都这么没人性，把他人的痛苦当乐趣，当你和你的家人有那么一天，遇到疾病和灾难时，大家都这么对你时，何许这就是报应吧，  ,{},"[{'pid': '007XVLPmly1gbqhm1r74fj30k00zkgra', 'url': 'https://wx4.sinaimg.cn/orj360/007XVLPmly1gbqhm1r74fj30k00zkgra.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx4.sinaimg.cn/large/007XVLPmly1gbqhm1r74fj30k00zkgra.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,分享图片  ,{},"[{'pid': '007XVLPmly1gbqhhie6zvj30k00zktdb', 'url': 'https://wx1.sinaimg.cn/orj360/007XVLPmly1gbqhhie6zvj30k00zktdb.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx1.sinaimg.cn/large/007XVLPmly1gbqhhie6zvj30k00zktdb.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,"回复@赏月_Onz提不起劲:苦涩的幸福吧。妻子要是不得病的话，我们还是挺幸福的。即使她13年8月底因病致残后虽然身体不如从前一样，但是对我来说始终是我的妻子，这次脑出血之前，我们还是过得挺幸福的。//@赏月_Onz提不起劲:<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>是我见过的最温馨整洁的病床了，您妻子有你真是幸福！",{},{}
喻金萍2628,今天阳光充足，中午赶着把妻子盖的被子晒了一晒，被套洗了一遍，因为她有时还是把尿液浸在被子上。因为妻子生病之前是一个很爱干净的人，所以说都要给她弄得干干净净的，让她舒舒服服的，虽然现在躺在床上不能说话，但是她还是感受得到的。   ,"{'id': '4470086694797350', 'stream_url': 'http://f.video.weibocdn.com/00051NVQgx07AOPaezcH010412006S6K0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581538888&ssig=qMpDcsGXu2&KID=unistore,video'}",{}
喻金萍2628,回复@清尘浊水舞:社区对我们都挺好的，家里缺什么呀？他们都尽量帮我买到家里来。而且妻子的管床医生，现在的汉阳医院神经外科的主任雷丹医生对我们也都挺照顾的。妻子刚回家的第2天，因为这个气切的套管拿不下来，还是他晚上下班以后开车带着女儿到家里来，帮我妻子拿下来了。前段时间还帮我们买了鼻贴和护理纱布。,{},{}
喻金萍2628,回复@沈千克:妻子现在意识都还很清楚，就不能说话。平时我们都是用眼神和手势进行交流。在武汉市现在这种特殊的情况下。有妻子的陪伴对我来说也是一种幸福。虽然这种幸福有点苦涩吧。但毕竟人在家在。,{},{}
喻金萍2628,"回复@秀雅居士1878:谢谢大家的鼓励，在这种非常困难的特殊时期。也祝福大家平安吉祥。//@秀雅居士1878:好人加油<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>",{},{}
喻金萍2628,回复@沈千克:我跟妻子做的流食里面跟你妈妈做的是一样的，很少的米，然后大部分是红薯，红萝卜，青菜以及水果，然后加蛋加肉，都可以。平时还给他补一点鸽子汤。但现在在武汉这样特殊情况下，可能以后这种保障都没有了。,{},{}
喻金萍2628,回复@沈千克:我的妻子是2013年8月30日在家中，因为突发脑出血，脑血管破裂，在汉阳医院紧急救治。住了10个多月。当天晚上右边头部就做了开颅手术。26天以后才苏醒，三个月以后在医院的建议下做颅骨修复手术时。引起左边头部血管破裂出血，左边头部又做开颅手术。31天后才苏醒，所以我妻子的左边是没有任何保护的。,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,这是武汉市元月1日实施的困难群众社会救助的最新文件。因为在武汉现在这个特殊的情况之下，很多家庭因为这场三分天灾7分人祸的疫情导致许多家庭因为突然增加的巨额支出而限于贫困，户籍所在地在武汉市的微博网友家庭，可以依此文件作为依据，通过社区向街道和民政局提出申请，办理每年最高9600元的临时救助向。也希望大家看后转发。『武汉支出型贫困家庭被纳入救助范围，可申请7类救助 - 楚天都市报 看楚天』,{},{}
喻金萍2628,回复@沈千克:而且妻子因病致残以后如果社区街道及时为妻子办理了残疾证以后妻子还可以单独享受全额低保并在此基础上增加20%而且作为低保残疾人家庭还可以申请办理残疾人家庭特困救助当时的标准是50~2000元。但是妻子住院以后上述所有应该及时办理的社会救助都被民政局街道社区的一帮人渣在以各种编造的理由所拒绝。,{},{}
喻金萍2628,回复@沈千克:妻子以前也没有买过医疗保险，刚好12年的时候，武汉市政府给全市低保困难家庭免费购买了居民保险，事实上武汉市的社会救助政策真的挺好。但是到了硚口区民政局宝丰街，桥北社区就被他们篡改的乱七八糟。,{},{}
喻金萍2628,//@聪明的大考拉://@喻金萍2628:在我们这座城市里，不仅仅是政府的无能，我们夫妻6年来所经历的许多事情，不仅仅是无能而且是无耻，是民政系统对困难群众社会救助过程中最肮脏最无耻的事情。//@小众自造:说声加油！真的很无力，武汉政府真TM的无能。师傅，您一定要顶住。继续发博！,{},{}
喻金萍2628,寂静的城市，瘟神肆虐，人类与病毒的效量，  ,"{'id': '4470000526753815', 'stream_url': 'http://f.video.weibocdn.com/001huzArgx07AOr8CPjW01041200fEgj0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581538977&ssig=7AspY1bQ0j&KID=unistore,video'}",{}
喻金萍2628,把气切金属套管换好后，现在准备给妻子喂吃的。   ,"{'id': '4469992662695942', 'stream_url': 'http://f.video.weibocdn.com/000QWgPzgx07AOoZTHM301041200bDif0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581538977&ssig=J3nFvrUmCZ&KID=unistore,video'}",{}
喻金萍2628,今天又是一个艳阳天。家里就不用开两个取暖器了。又可以节约一二十块钱了。妻子昨天晚上都挺好，睡得也安静，除了晚上给她换了三次尿片，抽了两次痰，其他都还好，我也抓紧时间睡了几个钟头。现在准备给她喂吃的。谢谢每一位微博网友的关心与鼓励。最最希望的还是疫情早点结束吧。祝福每一位微博网友平安，吉祥。  ,"{'id': '4469991085637642', 'stream_url': 'http://f.video.weibocdn.com/004o4Y4Hgx07AOoyuLoP01041200cbcS0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581538977&ssig=iBl6V%2FmXvK&KID=unistore,video'}",{}
喻金萍2628,//@静娅_:转发微博,{},{}
喻金萍2628,真情，爱无国界，文化。一脉传承,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,回复@天津女恶霸:谢谢您的关心，我会注意的。在网上发帖主要也是寻求在护理方面的帮助。//@天津女恶霸:回复@天津女恶霸:还有胃管略微超时也不用太担心。会好的加油,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,回复@少先队62710:现在都还好谢谢关心，因为我们一直都没出门我们居住的小区汉阳区碧水晴天社区的工作人员对我们都挺照顾的需要的日常用品都是帮我们买回来以后送上门我们小区里的人文环境都很好。无论是物业管理公司，小区业委会，包括社区居委会小区的居民，华硕小棉袄养老服务中心6年多来对我们夫妻都一直挺照顾的。,{},{}
喻金萍2628,回复@小球趴趴:直到今天我都没有在微博里面发表，任何对政府有怨恨的文字和语言。所以说不了解情况就不要乱发言。作为一个低级的网络评论员，要提高你的写作能力和分析能力。特别是那些在监狱里面服刑，为了将功补过。尽早出狱重新做人。在监狱里面做网络评论员的人,{},{}
喻金萍2628,我不知道这位网友说这话是什么意思，低保政策难道是一个很好的政策吗？。你知道我从92年下岗一直到2012年20年间，武汉市政府没有给我们发放一分钱的国有企业下岗职工生活费，而且妻子2013年生病以后，我们应该及时获得的社会救助资金，都被民政局和街道以及社区的一帮人渣所贪污作为一个曾经在社区居委会做过低保小组t ,{},"[{'pid': '007XVLPmly1gboxw62zh0j30k00zk426', 'url': 'https://wx1.sinaimg.cn/orj360/007XVLPmly1gboxw62zh0j30k00zk426.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx1.sinaimg.cn/large/007XVLPmly1gboxw62zh0j30k00zk426.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,昨天晚上妻子也没怎么睡好。因为在床上躺的时间太久了，所以差不多每隔半个小时就给翻翻身。拍背啊，差不多到凌晨3:30才睡着。我个人辛苦倒无所谓，主要是妻子太难受了，从去年的9月9日下午到现在，都还没有说过一句话。希望疫情能够早点结束，这样我就能把妻子弄到医院去，把切开的气管封闭。然后做康复治疗，能够让她坐在轮椅车上，就这样后半辈子躺在床上，对我们夫妻来说都是一件很残忍的事情。我们夫妻感谢每一位微博网友的关注转发。和大家提供的帮助。和大家一起共同努力度过目前这这场难关。  ,"{'id': '4469688181129241', 'stream_url': 'http://f.video.weibocdn.com/001B7KAcgx07AN3U5sIo010412007xKf0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539021&ssig=dArBW%2B8T5T&KID=unistore,video'}",{}
喻金萍2628,分享视频  ,"{'id': '4469684595261446', 'stream_url': 'http://f.video.weibocdn.com/000Zj6eigx07AN34cUA801041201UfRk0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539021&ssig=F0ioHvtT8l&KID=unistore,video'}",{}
喻金萍2628,转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,脊梁,{},{}
喻金萍2628,回复@莯落-:我们是低保重度残疾人家庭。每月低保加本人单位的生活费，共2200元。而且从2013年8月30日妻子因病致残后。至今都没有出去工作。如果没有家人亲朋好友，同学和社会上爱心人士的帮助。我们连最基本的生活都保障不了。所以说像我们这样的情况，还要请个保保姆。简直就是站着说话不腰疼，公仆焉知主人苦,{},{}
喻金萍2628,回复@可乐米乐:谢谢您的关心，因为我们不是新型肺炎感染者，其实是因为去年9月9日脑出血，在武汉市汉阳医院住了4个月以后，实在没办法了，出院回家了。//@可乐米乐:回复@可乐米乐:中央直接用于统计的数据库。,{},{}
喻金萍2628,也不知道目前这场瘟疫要持续多久。妻子现在家里虽然目前一切都还算好吧，但时间长了，妻子说话的功能可能就会丧失，因为已已经5个月气管还没缝合，还没说过一句话，而且这几天晚上胆子特别小，稍微有一点响动，惊醒以后就难以入睡，不停的紧张出汗。，然后就是不停地换尿布。而且从妻子去年9月9日生病以后，通过社区，街道。向武汉市硚口区民政局申请的慈善救助，至今还没有一个书面回复。所以无论是申请行政复议还是提出行政诉讼，都不能够进行。感谢每一位微博网友的转发，支持和关心及帮助。  ,{},{}
喻金萍2628,在逝者面前应该跪着一排排很多很多的罪人,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,回复@园园不吃肉:详细的情况，你可以登录天涯社区，在天涯杂谈上有一个本人以相依相伴的人为注册名发的帖子。（屈辱的社会救助，瞒上欺下的精准扶贫）2017年5月发在上面的。//@园园不吃肉:回复@喻金萍2628:自己生病致残跟政府怎么了？,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,分享图片  ,{},"[{'pid': '007XVLPmly1gbnivqv06nj30k00zkdn2', 'url': 'https://wx4.sinaimg.cn/orj360/007XVLPmly1gbnivqv06nj30k00zkdn2.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx4.sinaimg.cn/large/007XVLPmly1gbnivqv06nj30k00zkdn2.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,分享图片  ,{},"[{'pid': '007XVLPmly1gbniuwbebcj30k00zk46e', 'url': 'https://wx2.sinaimg.cn/orj360/007XVLPmly1gbniuwbebcj30k00zk46e.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx2.sinaimg.cn/large/007XVLPmly1gbniuwbebcj30k00zk46e.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,回复@陈丹兮:妻子是去年9月9日因为第3次脑出血因病卧床的，现在左边的肢体功能都还有，只是右边的身体又瘫痪了。在这次发病之前，妻子已经恢复的很不错了已经可以自己站起来，虽然不能够行走。而且是在没有得到任何残联部门提供康复帮助的情况下，6年多了都是我自己一个人每天在家里给她做康复治疗。,{},{}
喻金萍2628,现在快11:00了，好不容易把妻子哄睡着了。我每天就是这样睡在客厅里的沙发上面。两个小时以后就得起来给她换尿片。在这样特殊的日子里，虽然每天很辛苦。但有妻子的陪伴，家的温馨。家人同学朋友的帮助。和微博上许许多多朋友们的鼓励。我坚信我们夫妻能够度过目前的难关。  ,"{'id': '4469106150408220', 'stream_url': 'http://f.video.weibocdn.com/004nshT7gx07AKvfJVug01041200Dpbr0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539092&ssig=3GZJwTVhph&KID=unistore,video'}",{}
喻金萍2628,这么多天来，我们夫妻也是一直得到志愿者的帮助。衷心的感谢你们。,{},{}
喻金萍2628,"回复@Rainbow1995s:妻子这次住院也得到了政府部门的帮助，民政部门先后救助了差不多9000块钱吧。而且武汉市硚口区工会也先后救助我们7000块钱。特别感谢360公益平台工作人员。在他们的帮助下，我们也募捐到了15,000块钱。妻子住院整整4个月。医疗费支付了17,000元。而三个月的护工费，我们就支付了15,800多元。",{},{}
喻金萍2628,回复@幻声空色:没关系，也不要自责，能够帮我们关注转发，我们夫妻已经非常感激。而且自从妻子13年8月30日因病致残以后。6年多来，我们得到过很多很多好心人关爱与帮助。特别是在我们居住的小区武汉市汉阳区碧水晴天小区里面。社区居委会，物业，业委会，小棉袄养老服务中心小区的合唱队。……所有人都对我们非常好。,{},{}
喻金萍2628,回复@猪猪得兔:妻子18号的时候换过一次胃管是到医院去换的然后到现在，主要是不敢把送到医院去，好像有一个医生上门服务APP现在没找到，找到以后在上面看能不能够找到医务人员提供上门服务。谢谢您的关心。//@猪猪得兔:好担心你妻子 为你的行为感动 还是想办法找医生把胃管处理好,{},{}
喻金萍2628,回复@媛来缘LAI:谢谢，知道了，因为这个在网上买的鼻贴真的质量不行，,{},{}
喻金萍2628,回复@陌上人如玉21512:谢谢你的关心，因为妻子的病情特殊。6年前第1次脑出血的时候，在武汉市汉阳医院住院治疗了10个月。做了两次开颅手术。一次颅骨修复手术。2017年又因为脑缺血住过两次医院。这一次脑出血住院己经是第5次。虽然没有做开颅手术，当天晚上出血就止住了。但妻子毕竟是一个重度残疾人身体已大不于从前了。,{},{}
喻金萍2628,真正的好男人，没染病时，积极救治病人，想着病人的安危，染病后，首先想到的是妻子的安全。中国好医生,{},{}
喻金萍2628,回复@媛来缘LAI:妻子在医院里已经拨过两次，我们回家里还好，有一次胃管是自己打喷嚏出来的，因为在网上买的鼻贴质量不好。现在特别小心，如果胃管掉出来的话，现在医院都不能去。而且也找不到医护人员上门服务。谢谢您的关心。,{},{}
喻金萍2628,回复@昨夜无梦里花:谢谢，这我知道因为现在家里嘛，很方便照顾她的只要有时间在家里把门窗关着取暖器打开保持温度的情况下尽量给妻子拍背不让她着凉而且6年前妻子第1次脑出血13年8月30日至14年7月8日10个多月的时间，都是我和大姐在医院照看。现在妻子因为痰多是气管切开是第3次了对我来说只要妻子在身边就是最大的安慰。,{},{}
喻金萍2628,回复@傻白甜boss:谢谢您的关心，因为我真的不能出去，爱人是一个气管切开没有缝合的病人，喉咙里经常有痰，可以说有时几分钟的时间就是在家里，在厨房弄菜的时间，她有时一口痰堵在里面，抽不出来的话就可能会出事。,{},{}
喻金萍2628,希望媒体能够把民众的生命安全放在首位，带着良心，良知，把武汉的真实情况告知大众。,{},{}
喻金萍2628,分享我的故事  ,{},{}
喻金萍2628,回复@一只甜宅宅:不是这样的，是因为我妻子的病情不一样，她是因为脑出血在医院住了4个多月。社区医院也管不了，现在医院也不能去。而且我们小区社区居委会对我们都还挺照顾的。坚持吧。等疫情过去后，我还会把妻子弄到医院去，把气管缝合的。给妻子做后期康复治疗，起码能够让妻子坐在轮椅车上我来说已经很幸福了。,{},{}
